#OTU ID	SRR14307903	SRR14307904	SRR14307905	SRR14307906	SRR14307907	SRR14307908	SRR14307909	SRR14307914	SRR14307923	SRR14307924	SRR14307925	SRR14307926
OTU_1362	0	0	0	0	0	0	0	0	0	181	0	0
OTU_1363	0	38	0	0	0	0	0	0	0	0	0	0
OTU_1364	0	0	0	0	32	0	0	0	0	0	0	0
OTU_1365	0	0	0	0	0	0	0	0	0	73	0	0
OTU_1366	0	0	0	0	0	0	0	26	0	0	0	0
OTU_1367	0	0	0	0	0	0	0	0	0	33	0	0
OTU_1368	0	0	0	86	0	0	0	0	0	0	0	0
OTU_1369	0	0	0	0	0	0	0	0	0	18	0	0
OTU_1370	0	0	0	0	0	0	46	0	0	0	0	0
OTU_1371	0	0	0	0	0	0	0	0	0	78	0	0
OTU_1372	0	0	0	0	0	0	20	0	0	0	0	0
OTU_1373	0	0	0	0	0	0	0	0	0	42	0	0
OTU_1374	12995	3667	0	13994	0	0	0	0	6446	1373	0	0
OTU_1375	0	0	47	0	0	0	0	63	0	0	0	0
OTU_1376	0	0	0	0	0	0	0	0	162	0	0	0
OTU_1377	0	0	0	0	0	0	0	0	0	22	0	0
OTU_1378	61	28	0	0	0	0	0	0	38	0	0	0
OTU_1379	0	0	0	0	0	0	0	0	0	48	0	0
OTU_1380	0	0	462	0	0	16	0	862	0	0	296	0
OTU_1381	0	0	0	0	0	0	0	0	0	33	0	0
OTU_1382	0	0	0	179	0	0	0	0	0	0	0	0
OTU_1383	234	2541	66	442	0	0	0	0	352	2293	0	0
OTU_1384	0	433	0	0	0	0	0	0	0	611	0	0
OTU_1385	0	0	0	0	0	0	0	0	0	147	0	0
OTU_1386	0	0	0	0	0	0	0	0	0	69	0	0
OTU_1387	0	0	0	0	30	28	0	0	0	0	0	0
OTU_1388	0	111	0	0	0	0	0	0	0	0	0	0
OTU_1389	28	0	0	0	0	0	0	0	0	0	0	0
OTU_1390	0	0	0	0	0	0	0	0	0	205	0	0
OTU_1391	0	0	73	0	0	0	0	0	0	0	0	0
OTU_1392	0	25	0	0	0	0	0	0	0	0	0	0
OTU_1393	0	0	0	0	324	0	0	0	0	0	0	0
OTU_1394	0	45	0	0	0	0	0	0	0	0	0	0
OTU_1395	0	0	0	0	0	0	0	0	0	126	0	0
OTU_1396	0	0	0	0	0	0	0	0	0	52	0	0
OTU_1397	0	0	0	0	29	0	0	0	0	0	0	0
OTU_1398	0	45	0	0	0	0	0	0	0	0	0	0
OTU_1399	0	60	0	0	0	0	0	0	0	0	0	0
OTU_1400	0	0	0	0	0	0	0	0	0	61	0	0
OTU_1401	0	0	0	0	0	0	0	0	0	80	0	0
OTU_1402	0	0	0	0	0	0	0	0	0	132	0	0
OTU_1403	0	0	0	0	0	0	0	0	0	57	0	0
OTU_1404	0	0	0	0	0	0	0	0	0	55	0	0
OTU_1405	0	24	0	0	0	0	0	0	0	0	0	0
OTU_1406	0	0	0	0	0	0	113	0	0	0	0	0
OTU_1407	0	0	0	58	0	0	0	0	0	0	0	0
OTU_1408	0	0	0	0	0	0	0	0	0	32	0	0
OTU_1409	0	0	0	0	0	0	0	0	0	16	0	0
OTU_1410	0	89	0	0	0	0	0	0	0	0	0	0
OTU_1411	0	0	0	0	0	0	60	0	0	0	0	0
OTU_1412	0	14	0	0	0	0	0	0	0	127	0	0
OTU_1413	0	0	0	0	0	0	0	0	114	0	0	0
OTU_1414	0	14	0	0	0	0	0	0	0	0	0	0
OTU_1415	0	17	0	0	0	0	0	0	0	0	0	0
OTU_1416	0	0	0	0	0	0	0	0	0	25	0	0
OTU_1417	0	0	19	0	0	0	0	0	0	0	0	0
OTU_1418	0	0	0	0	0	0	0	31	0	0	0	0
OTU_1419	0	37	0	0	0	0	0	0	0	0	0	0
OTU_1420	0	0	0	0	0	0	0	0	0	28	0	0
OTU_1421	0	0	0	144	0	0	0	0	0	84	0	0
OTU_1422	0	0	0	0	0	0	0	0	0	400	0	0
OTU_1423	0	0	140	0	963	0	0	829	0	0	35	0
OTU_1424	547	105	0	525	0	0	0	0	294	0	0	0
OTU_1425	498	4941	0	991	0	0	0	0	10192	0	6187	8359
OTU_1426	0	0	0	0	0	0	0	0	0	124	0	0
OTU_1427	0	1620	0	0	0	0	0	0	7985	0	2984	3761
OTU_1428	3847	1996	0	3290	0	0	0	0	1202	642	0	0
OTU_1429	0	0	0	0	0	0	24	0	0	0	0	0
OTU_1430	0	0	0	61	41	0	0	105	0	0	84	0
OTU_1431	0	73	0	0	0	0	0	0	0	26	0	0
OTU_1432	0	0	0	0	0	0	0	0	0	30	0	0
OTU_1433	0	0	0	0	35	0	0	0	0	0	0	0
OTU_1434	0	0	0	0	0	0	0	0	0	46	0	0
OTU_1435	0	36	0	0	0	0	0	0	0	0	0	0
OTU_1436	0	11	0	0	0	0	0	0	0	14	0	0
OTU_1437	0	0	0	0	0	0	0	0	0	37	0	0
OTU_1438	0	0	0	196	0	0	0	0	1309	0	0	0
OTU_1439	0	0	0	0	0	0	0	0	0	30	0	0
OTU_1440	0	0	0	0	0	0	0	0	0	88	0	0
OTU_1441	0	0	0	0	49	0	0	0	0	0	0	0
OTU_1442	0	0	0	0	0	0	0	0	0	78	0	0
OTU_1443	0	0	0	0	0	0	0	0	0	26	0	0
OTU_1444	28	0	0	0	0	0	0	0	0	0	0	0
OTU_1445	0	0	0	0	0	0	0	0	0	154	0	0
OTU_1446	14711	45933	0	0	0	0	0	0	48089	179	0	0
OTU_1447	0	0	0	0	0	0	0	0	58	0	0	0
OTU_1448	0	0	0	0	20	0	0	0	0	0	0	0
OTU_1449	27	0	0	0	0	0	0	0	0	0	0	0
OTU_1450	0	0	0	84	0	0	0	0	0	0	0	0
OTU_1451	0	0	0	0	0	0	0	0	0	53	0	0
OTU_1452	0	0	0	0	0	0	0	0	0	35	0	0
OTU_1453	0	0	0	0	0	0	0	0	0	44	0	0
OTU_1454	0	0	0	0	0	0	0	0	0	80	0	0
OTU_1455	0	0	0	0	0	0	0	0	0	0	264	0
OTU_1456	738	2012	0	0	0	0	0	0	2176	0	0	0
OTU_1457	0	0	0	0	0	0	0	0	0	45	0	0
OTU_1458	0	0	0	0	0	0	320	0	0	0	0	0
OTU_1459	0	0	0	0	0	0	0	0	0	108	0	0
OTU_1460	0	126	0	0	0	0	0	0	0	0	0	0
OTU_1461	0	0	0	0	0	0	0	21	0	0	0	0
OTU_1462	0	0	0	0	0	0	0	0	11	0	0	0
OTU_1463	0	43	0	0	0	0	0	0	0	0	0	0
OTU_1464	0	0	0	0	0	0	0	0	0	45	0	0
OTU_1465	0	0	0	0	0	0	0	0	0	66	0	0
OTU_1466	0	0	0	12	0	0	0	0	0	0	0	0
OTU_1467	0	0	0	0	0	0	0	0	0	28	0	0
OTU_1468	0	0	0	0	0	0	0	0	0	0	172	0
OTU_1469	0	0	0	68	0	0	0	0	0	0	0	0
OTU_1470	0	0	204	0	0	0	0	0	0	0	0	0
OTU_1471	0	0	0	0	0	0	0	0	0	132	0	0
OTU_1472	0	0	0	0	54	0	0	84	0	0	0	0
OTU_1473	0	0	0	0	82	0	0	0	0	0	0	0
OTU_1474	0	38	0	0	0	0	0	0	0	0	0	0
OTU_1475	0	0	0	0	0	0	0	0	0	125	0	0
OTU_1476	0	68	0	0	0	0	0	0	0	0	0	0
OTU_1477	0	0	0	22	0	0	0	0	0	0	0	0
OTU_1478	0	0	0	158	0	0	0	0	0	0	0	0
OTU_1479	39	2001	0	0	0	0	0	0	0	89	0	0
OTU_1480	0	0	0	0	0	0	0	0	0	103	0	0
OTU_1481	0	0	0	0	0	0	0	0	0	68	0	0
OTU_1482	81	2818	0	843	0	0	0	0	3002	0	2916	5002
OTU_1483	0	0	0	43	0	0	0	0	0	0	0	0
OTU_1484	0	0	0	0	0	0	0	0	0	99	0	0
OTU_1485	0	0	0	0	0	0	0	0	0	33	0	0
OTU_1486	0	46	0	0	0	0	0	0	0	0	0	0
OTU_1487	0	0	0	0	0	0	0	0	0	810	0	0
OTU_1488	0	0	0	0	0	0	0	0	0	0	71	0
OTU_1489	0	0	0	0	0	0	0	0	0	42	0	0
OTU_1490	0	0	0	0	0	0	0	0	0	92	0	0
OTU_1491	0	809	0	0	0	0	0	0	0	685	0	0
